@relation relation name
@attribute Title string
@attribute Author1 string
@attribute Author2 string
@attribute Author3 string
@attribute Author4 string
@attribute Author5 string
@attribute Author6 string
@attribute Author7 string
@attribute Edition_Type string
@attribute Edition_Month string
@attribute Edition_Year integer
@attribute Reviews integer
@attribute Ratings real
@attribute Genre1 string
@attribute Genre2 string
@attribute Book_Category1 string
@attribute Book_Category2 string
@data
"HERDING CATS (SARAH'S SCRIBBLES)",'SARAH ANDERSEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,7,4.4,'ARTS HISTORY, THEORY','CRITICISM','HUMOUR','NONE'
'THE SIX HEALING SOUNDS: TAOIST TECHNIQUES FOR BALANCING CHI','MANTAK CHIA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2009,1,5.0,'MARTIAL ARTS (BOOKS)','NONE','SPORTS','NONE'
'A SURVIVAL GUIDE FOR LIFE','BEAR GRYLLS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2013,27,4.6,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'RUPA BOOK OF SUPER GENIUS ASTRONOMY QUIZ','DILIP M. SALWI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2005,5,3.9,'GAMES','QUIZZES','SPORTS','NONE'
'PLATINUM END, VOL. 1','TSUGUMI OHBA',' TAKESHI OBATA','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,1,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'SELECT CONSTITUTIONS','KAPUR A.C.',' MISHRA K.K.','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2010,13,4.1,'EXAM PREPARATION (BOOKS)','NONE','POLITICS','NONE'
'THE LITTLE BOOK OF SLOTH PHILOSOPHY','JENNIFER MCCARTNEY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2018,3,4.6,'MEDITATION','NONE','HUMOUR','NONE'
'ARCHERY (STEPS TO SUCCESS S.)','KATHLEEN HAYWOOD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2006,1,5.0,'ARCHERY (BOOKS)','NONE','SPORTS','NONE'
'KEEPING THE FAITH : MEMOIRS OF A PARLIAMENTARIAN','SOMNATH CHATTERJEE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2014,4,3.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"BIRDS OF PARADISE: REVEALING THE WORLD'S MOST EXTRAORDINARY BIRDS",'TIM LAMAN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2012,3,5.0,'PHOTOGRAPHY TEXTBOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'WILLIAM THE FOURTH (JUST WILLIAM SERIES)','RICHMAL CROMPTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2015,2,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'JAVA CONCURRENCY IN PRACTICE 1/E','GOETZ','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,60,3.8,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
'TO HAVE & HAVE NOT','ERNEST HEMINGWAY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',1994,3,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"THE ARTIST'S WAY: A COURSE IN DISCOVERING AND RECOVERING YOUR CREATIVE SELF",'JULIA CAMERON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2016,50,4.7,'ARTS HISTORY, THEORY','CRITICISM','LANGUAGE','LINGUISTICS & WRITING'
'THE MISTER','E. L. JAMES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,12,3.7,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'SAHARA','MICHAEL PALIN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2002,1,4.0,'LITERARY TRAVEL','NONE','ACTION & ADVENTURE','NONE'
'WHAT THE NATION REALLY NEEDS TO KNOW: THE JNU NATIONALISM LECTURES','EDITED BY JNUTA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2017,65,3.9,'GOVERNMENT (BOOKS)','NONE','POLITICS','NONE'
'THE OTHER SIDE OF ME','SIDNEY SHELDON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2005,18,4.1,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'CHIEF MINISTER’S MISTRESS: A MURDER. A COVER-UP. A HORRIFYING TRUTH.','JOYGOPAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2015,3,4.1,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'WHEN I HIT YOU OR A PORTRAIT OF THE WRITER AS A YOUNG WIFE','MEENA KANDASAMY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAY',2017,35,4.4,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
"ECONOMIX: HOW AND WHY OUR ECONOMY WORKS (AND DOESN'T WORK) IN WORDS AND PICTURES",'MICHAEL GOODWIN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2012,1,5.0,'ECONOMIC HISTORY','NONE','COMICS & MANGAS','NONE'
'MANDRAKE THE MAGICIAN: DAILIES VOLUME 1 - THE COBRA','LEE FALK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2016,5,4.6,'COMICS','NONE','COMICS & MANGAS','NONE'
"HBR'S 10 MUST READS: ON LEADERSHIP (HARVARD BUSINESS REVIEW MUST READS)",'HBR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2011,16,4.8,'ARTIFICIAL INTELLIGENCE','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE NIGHT CIRCUS (VINTAGE MAGIC)','ERIN MORGENSTERN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2012,80,4.3,'HORROR (BOOKS)','NONE','ROMANCE','NONE'
'FIRST BOOK OF SANSKRIT: BEING A TREATISE ON GRAMMAR WITH EXERCISES','RAMKRISHNA GOPAL BHANDRAKAR',' S.R. BHANDARKAR','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2008,3,1.6,'LANGUAGE LEARNING','TEACHING','LANGUAGE','LINGUISTICS & WRITING'
'LABYRINTHS (PENGUIN MODERN CLASSICS)','JORGE BORGES',' DONALD YATES',' JAMES IRBY',' ANDRE MAUROIS','NONE','NONE','NONE','PAPERBACK','SEP',2000,7,3.7,'SHORT STORIES (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'GENTLEMAN JACK: THE REAL ANNE LISTER THE OFFICIAL COMPANION TO THE BBC SERIES','ANNE CHOMA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,1,3.0,'GAY','LESBIAN STUDIES','HUMOUR','NONE'
"JOHN THOMPSON'S EASIEST PIANO COURSE: PART 2 - REVISED EDITION",'JOHN THOMPSON','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',1999,3,4.6,'MUSIC BOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'FREE PLAY: IMPROVISATION IN LIFE AND ART','STEPHEN NACHMANOVITCH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',1991,1,5.0,'MENTAL','SPIRITUAL HEALING','HUMOUR','NONE'
'ASTERIX AND THE BANQUET: ALBUM 5','ALBERT UDERZO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2005,6,4.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'THE HORSE, THE WHEEL, AND LANGUAGE – HOW BRONZE–AGE RIDERS FROM THE EURASIAN STEPPES SHAPED THE MODERN WORLD','DAVID W. ANTHONY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2010,3,3.8,'ANTHROPOLOGY (BOOKS)','NONE','ARTS','FILM & PHOTOGRAPHY'
'LEAN IN - FOR GRADUATE','SHERYL SANDBERG','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2014,220,4.5,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'MY HERO ACADEMIA, VOL. 1','KOHEI HORIKOSHI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2015,16,4.9,'MANGAS','NONE','COMICS & MANGAS','NONE'
'DYNAMO: THE BOOK OF SECRETS: LEARN 30 MIND-BLOWING ILLUSIONS TO AMAZE YOUR FRIENDS AND FAMILY','DYNAMO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2019,11,4.5,'THEATRE','SPECTACLES','HUMOUR','NONE'
'THE VISCOUNT WHO LOVED ME: A BRIDGERTON FAMILY SERIES: BOOK 2','JULIA QUINN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2006,6,4.2,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'THE DESIGN OF EVERYDAY THINGS','DON NORMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2013,41,4.6,'INTERNET','WEB','COMPUTING','INTERNET & DIGITAL MEDIA'
'MAHAVIRI: HANUMAN CHALISA DEMYSTIFIED','NITYANANDA MISRA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,5,5.0,'CONTEMPORARY FICTION (BOOKS)','NONE','COMICS & MANGAS','NONE'
'AVATAR: THE LAST AIRBENDER - THE PROMISE PART 1','GENE LUEN YANG','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2012,2,4.6,'COMICS','MANGAS','ARTS','FILM & PHOTOGRAPHY'
'DEEWAR : THE FOOTHPATH, THE CITY AND THE ANGRY YOUNG MAN','VINAY LAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2010,3,3.4,'CINEMA','BROADCAST','SPORTS','NONE'
'OBJECT ORIENTED PROGRAMMING WITH JAVA','M. T. SOMASHEKARA',' D. S. GURU',' K. S. MANJUNATHA','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2017,2,5.0,'DESIGN PATTERN PROGRAMMING','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'HOW TO BUILD A CAR: THE AUTOBIOGRAPHY OF THE WORLD’S GREATEST FORMULA 1 DESIGNER','ADRIAN NEWEY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2017,21,4.7,'DESIGN','NONE','SPORTS','NONE'
"THE BERLIN-BAGHDAD EXPRESS: THE OTTOMAN EMPIRE AND GERMANY'S BID FOR WORLD POWER, 1898-1918",'SEAN MCMEEKIN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2011,2,5.0,'MIDDLE EASTERN HISTORY','NONE','POLITICS','NONE'
'OUTLANDER','DIANA GABALDON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2015,18,3.6,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'MY BRIEF HISTORY','STEPHEN HAWKING','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,95,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'WE ARE DISPLACED: MY JOURNEY AND STORIES FROM REFUGEE GIRLS AROUND THE WORLD','MALALA YOUSAFZAI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2019,20,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'TINKLE DOUBLE DOUBLE DIGEST NO .4','RAJANI THINDIATH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2018,2,5.0,'COMICS','GRAPHIC NOVELS','COMICS & MANGAS','NONE'
'HICKORY DICKORY DOCK (POIROT)','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,21,4.3,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'STREETS OF LAREDO (LONESOME DOVE 3)','LARRY MCMURTRY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2015,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE CELLIST OF SARAJEVO','STEVEN GALLOWAY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2009,5,4.0,'ACTION','ADVENTURE','ROMANCE','NONE'
'THE SILENT CORNER (JANE HAWK THRILLER)','DEAN KOONTZ','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2017,4,4.7,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'SIMPLY NIGELLA','NIGELLA LAWSON','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2015,8,4.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE CONCISE OXFORD DICTIONARY OF POLITICS AND INTERNATIONAL RELATIONS (OXFORD QUICK REFERENCE)','GARRETT W BROWN',' IAIN MCLEAN',' ALISTAIR MCMILLAN','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,17,4.2,'GOVERNMENT (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'MICROSERVICE ARCHITECTURE: ALIGNING PRINCIPLES, PRACTICES, AND CULTURE','IRAKLI NADAREISHVILI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2016,9,3.9,'INTRODUCTORY','BEGINNING PROGRAMMING','ARTS','FILM & PHOTOGRAPHY'
'MEMORIES (LANG LEAV)','LANG LEAV','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2015,19,4.5,'ENGLISH LITERATURE','NONE','ROMANCE','NONE'
'AN UNSUITABLE BOY','KARAN JOHAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2018,606,3.9,'INDUSTRIES','BUSINESS SECTORS','ARTS','FILM & PHOTOGRAPHY'
'THE DOGS OF RIGA: KURT WALLANDER','HENNING MANKELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2012,4,3.5,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'LOST CITY (EE) (THE NUMA FILES)','CLIVE CUSSLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2005,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'100 WINNING DUPLICATE TIPS: FOR THE IMPROVING TOURNAMENT PLAYER (MASTER BRIDGE)','RON KLINGER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2003,1,4.0,'GAMES','QUIZZES','HUMOUR','NONE'
'MOONG OVER MICROCHIPS: ADVENTURES OF A TECHIE-TURNED-FARMER','VENKAT IYER','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2018,54,4.6,'INTERNET','WEB','COMPUTING','INTERNET & DIGITAL MEDIA'
"ALFREDS BASIC PIANO PREP COURSE LESSON (ALFRED'S BASIC PIANO LIBRARY)",'MORTON MANUS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',1988,1,5.0,'MUSIC BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'TIMELESS LOVE: A TALE OF UNFULFILLED LOVE','TANUMITA DAS RAY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2018,3,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'VICIOUS (THE VILLAINS SERIES)','V.E. SCHWAB','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,17,4.3,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'IN THE BLINK OF AN EYE: 2ND EDITION','WALTER MURCH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2001,29,4.4,'CINEMA','BROADCAST','ARTS','FILM & PHOTOGRAPHY'
'THE CONCISE 48 LAWS OF POWER (THE ROBERT GREENE COLLECTION)','ROBERT GREENE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2002,74,4.3,'RHETORIC','SPEECH','HUMOUR','NONE'
'THE ENGLISH ASSASSIN','DANIEL SILVA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2009,6,4.3,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'FOR THE LOVE OF CRICKET: A COMPANION','GRAHAM TARRANT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,2,5.0,'CRICKET (BOOKS)','NONE','SPORTS','NONE'
'THE INNOCENT (WILL ROBIE SERIES)','DAVID BALDACCI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2012,68,4.1,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'ADULT COLORING BOOKS STRESS RELIEVING: A COLORING BOOK FOR ADULTS FEATURING CREATIVE COLORING MANDALAS','ADULT COLORING BOOKS',' VARIOUS ARTISTS','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2015,3,3.3,'HANDICRAFTS, DECORATIVE ARTS','CRAFTS','ARTS','FILM & PHOTOGRAPHY'
"JOHN THOMPSON'S EASIEST PIANO COURSE",'JOHN THOMPSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2005,7,4.6,'MUSIC BOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'BATMAN: KNIGHTFALL VOL. 2: KNIGHTQUEST','VARIOUS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2012,8,4.7,'FANTASY, SCIENCE FICTION','HORROR','HUMOUR','NONE'
'THE OLD MAN AND THE SEA','ERNEST HEMINGWAY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2016,1248,4.3,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'AUTOBIOGRAPHY OF MALCOLM X','MALCOLM X','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',1987,35,4.0,'CIVIL RIGHTS','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'HIGH-PERFORMANCE TRAINING FOR SPORTS','DAVID JOYCE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2014,1,5.0,'SPORTS TRAINING','COACHING','SPORTS','NONE'
"SICILIAN'S BABY OF SHAME (BILLIONAIRES & ONE-NIGHT HEIRS)",'CAROL MARINELLI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2017,3,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'MATCH OF THE DAY ANNUAL 2019 (ANNUALS 2019)','VARIOUS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2018,2,5.0,'ENCYCLOPAEDIAS','REFERENCE WORKS','SPORTS','NONE'
'REWIRE - HOW TO BE THE LEADER OF YOUR OWN LIFE','JAY KUMAR HARIHARAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,12,4.8,'JOURNALISM BOOKS','NONE','LANGUAGE','LINGUISTICS & WRITING'
'ROLLER GIRL','VICTORIA JAMIESON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2017,8,4.7,'COMICS','MANGAS','HUMOUR','NONE'
'LOVE WILL FIND A WAY','ANURAG GARG','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2017,42,4.2,'INDIAN WRITING (BOOKS)','NONE','ROMANCE','NONE'
'THE PUFFIN HISTORY OF THE WORLD VOLUME 1','ROSHEN DALAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2012,2,4.5,'BIOGRAPHIES, DIARIES','TRUE ACCOUNTS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'MALAVIKAGNIMITRAM: THE DANCER AND THE KING','KALIDASA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2015,5,4.1,'RELIGION (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'IN THE LINE OF DUTY: A SOLDIER REMEMBERS','LT GEN HARBAKHSH SINGH','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2009,6,4.8,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'CHOKE','CHUCK PALAHNIUK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2002,7,4.8,'CONTEMPORARY FICTION (BOOKS)','NONE','HUMOUR','NONE'
'FRONT RUNNER: A DICK FRANCIS NOVEL (FRANCIS THRILLER)','FELIX FRANCIS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2016,5,3.5,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'THE THANK YOU ECONOMY','GARY VAYNERCHUK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2011,2,5.0,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE TALE OF PETER RABBIT - LADYBIRD READERS LEVEL 1','LADYBIRD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2018,5,3.1,"CHILDREN'S PICTURE BOOKS (BOOKS)",'NONE','LANGUAGE','LINGUISTICS & WRITING'
'THE VOYNICH MANUSCRIPT','RAYMOND CLEMENS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2016,1,5.0,'EUROPEAN HISTORY','NONE','HUMOUR','NONE'
"ASSASSIN'S CREED REVELATIONS",'OLIVER BOWDEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2011,11,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'HIGH SCHOOL ENGLISH GRAMMAR AND COMPOSITION','D','V','PRASADA','RAO N','NONE','NONE','NONE','PAPERBACK','NONE',2017,41,3.9,'LANGUAGE LEARNING','TEACHING','LANGUAGE','LINGUISTICS & WRITING'
'WHEN OPPOSITES MEET','SACHIN GARG','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,112,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'PLAY THE FOREST SCHOOL WAY: WOODLAND GAMES AND CRAFTS FOR ADVENTUROUS KIDS','JANE WORROLL',' PETER HOUGHTON','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2016,1,5.0,'HANDICRAFTS, DECORATIVE ARTS','CRAFTS','SPORTS','NONE'
'LEARN KANNADA IN 30 DAYS THROUGH','KRISHNA GOPAL VIKAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2006,76,2.7,'LANGUAGE LEARNING','TEACHING','LANGUAGE','LINGUISTICS & WRITING'
'HINDU RITES AND RITUALS: WHERE THEY COME FROM AND WHAT THEY MEAN','K V SINGH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2015,62,4.0,'HINDUISM (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'ALL STAR BATMAN AND ROBIN, THE BOY WONDER','JIM LEE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2009,3,4.0,'SCIENCE','MATHEMATICS','HUMOUR','NONE'
'GERONIMO STILTON - SPACEMICE #08 AWAY IN A STAR SLED','GERONIMO STILTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,20,4.7,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'THANKS FOR THE MEMORIES','CECELIA AHERN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2012,17,3.9,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"THE CHAMPION'S MIND: HOW GREAT ATHLETES THINK, TRAIN, AND THRIVE",'JIM AFREMOW','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2015,13,4.9,'SPORTS TRAINING','COACHING','SPORTS','NONE'
"GRAFITY'S WALL",'RAM V','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2018,3,5.0,'LITERATURE','FICTION','COMICS & MANGAS','NONE'
'FAIRYTALE','DANIELLE STEEL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2018,5,4.2,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'OPPOSITION (LUX - BOOK FIVE) (LUX 5)','JENNIFER L. ARMENTROUT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2015,2,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'SPATIAL ANALYTICS WITH ARCGIS','ERIC PIMPLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2017,1,4.0,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE PROMISE','NIKITA SINGH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2014,153,4.2,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'ASTERIX AND THE BIG FIGHT: ALBUM 7','ALBERT UDERZO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2005,9,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'OXFORD DICTIONARY OF ENGLISH IDIOMS (OXFORD QUICK REFERENCE)','JOHN AYTO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2010,18,4.2,'WORDS, LANGUAGE','GRAMMAR REFERENCE','LANGUAGE','LINGUISTICS & WRITING'
'THE INVISIBLE MAN: A GROTESQUE ROMANCE (CAMPFIRE GRAPHIC NOVELS)','H. G. WELLS',' ARTHUR C. CLARKE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2010,220,4.0,'CRIME, THRILLER','MYSTERY','COMICS & MANGAS','NONE'
'ARTIFICIAL INTELLIGENCE','ELA KUMAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2008,2,4.0,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
"YOU DON'T KNOW JS (SET OF 6 VOLUMES)",'KYLE SIMPSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2017,4,4.1,'PROGRAMMING','SOFTWARE DEVELOPMENT','COMPUTING','INTERNET & DIGITAL MEDIA'
'SQL, PL/SQL THE PROGRAMMING LANGUAGE OF ORACLE','IVAN BAYROSS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2010,82,4.0,'ENGINEERING','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'SPORT PSYCHOLOGY','RICHARD COX','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2006,1,4.0,'SOCIETY','SOCIAL SCIENCES','SPORTS','NONE'
'ON DIRECTING FILM','DAVID MAMET','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',1992,19,3.9,'CINEMA','BROADCAST','ARTS','FILM & PHOTOGRAPHY'
"JOJO'S BIZARRE ADVENTURE: PART 1--PHANTOM BLOOD, VOL. 1",'HIROHIKO ARAKI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2015,1,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
